date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:43	987153/987153	---MCZ	200	added ('OK')	text/html	etag:W/%222666cb45e1d381fcc191e3935033ce0a%22	https://revistaclustermx.wixsite.com/misitio-2/post/hyperpop-el-soundtrack-para-un-futuro-sinsentido	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/hyperpop-el-soundtrack-para-un-futuro-sinsentido.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:44	490126/490126	---MCZ	200	added ('OK')	text/html	etag:W/%2275a61fa85fdb72e061641c0dc3319f68%22	https://revistaclustermx.wixsite.com/misitio-2/profile/2feb029f-a603-4a35-9ee5-85ba8a2d04c2/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/2feb029f-a603-4a35-9ee5-85ba8a2d04c2/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:45	23993/23993	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:45%20GMT	https://static.wixstatic.com/media/0711cc_6f1d5b02606b4463bc92ca1ff95f2253~mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_6f1d5b02606b4463bc92ca1ff95f2253~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_6f1d5b02606b4463bc92ca1ff95f2253_mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_6f1d5b02606b4463bc92ca1ff95f2253_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:46	122175/122175	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:46%20GMT	https://static.wixstatic.com/media/0711cc_6f1d5b02606b4463bc92ca1ff95f2253~mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_6f1d5b02606b4463bc92ca1ff95f2253~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_6f1d5b02606b4463bc92ca1ff95f2253_mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_6f1d5b02606b4463bc92ca1ff95f2253_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:48	1001088/1001088	---MCZ	200	added ('OK')	text/html	etag:W/%22f88ee5a0571ad9d140d72b28141d0dca%22	https://revistaclustermx.wixsite.com/misitio-2/post/a-trumpet-is-a-puck	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/a-trumpet-is-a-puck.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:49	490333/490333	---MCZ	200	added ('OK')	text/html	etag:W/%2211d64e5f360c1dce728a76fa91144705%22	https://revistaclustermx.wixsite.com/misitio-2/profile/40d48233-32cf-46ce-ba4e-540c69ef7dbb/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/40d48233-32cf-46ce-ba4e-540c69ef7dbb/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:50	22156/22156	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:50%20GMT	https://static.wixstatic.com/media/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8_mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:52	131031/131031	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:51%20GMT	https://static.wixstatic.com/media/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8~mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8_mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_9b51500d62ac43b0ade6c6a2bb34b4d8_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:53	987006/987006	---MCZ	200	added ('OK')	text/html	etag:W/%22e6c01cfbc737bd30dce25fe7d10131ce%22	https://revistaclustermx.wixsite.com/misitio-2/post/por-qu%c3%a9-dreamland-de-glass-animals-es-el-%c3%a1lbum-perfecto-de-la-pandemia	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/por-qu%c3%a9-dreamland-de-glass-animals-es-el-%c3%a1lbum-perfecto-de-la-pandemia.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:54	75137/75137	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:53%20GMT	https://static.wixstatic.com/media/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3_mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:55	169542/169542	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:54%20GMT	https://static.wixstatic.com/media/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3~mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3_mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_caa40e64e37c4d08bc44380bf7eb3bc3_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:56	974867/974867	---MCZ	200	added ('OK')	text/html	etag:W/%22c65c08513091fefcb63f5434a147ecf1%22	https://revistaclustermx.wixsite.com/misitio-2/post/el-renacimiento-del-pop-punk-una-cruzada-femenina	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/el-renacimiento-del-pop-punk-una-cruzada-femenina.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:57	490453/490453	---MCZ	200	added ('OK')	text/html	etag:W/%221ac63df23795f2a21bfe4453039ec16d%22	https://revistaclustermx.wixsite.com/misitio-2/profile/77638627-280b-4009-95e6-f2faec3967f0/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/77638627-280b-4009-95e6-f2faec3967f0/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:58	18881/18881	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:57%20GMT	https://static.wixstatic.com/media/d6a01a_ac8f8f79597a479fa52298d007c6060c~mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/d6a01a_ac8f8f79597a479fa52298d007c6060c~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_ac8f8f79597a479fa52298d007c6060c_mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/d6a01a_ac8f8f79597a479fa52298d007c6060c_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:46:59	167530/167530	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:46:59%20GMT	https://static.wixstatic.com/media/d6a01a_ac8f8f79597a479fa52298d007c6060c~mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/d6a01a_ac8f8f79597a479fa52298d007c6060c~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_ac8f8f79597a479fa52298d007c6060c_mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/d6a01a_ac8f8f79597a479fa52298d007c6060c_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:00	970299/970299	---MCZ	200	added ('OK')	text/html	etag:W/%22c141ef6fa97d27b8c3b536ef623cdcda%22	https://revistaclustermx.wixsite.com/misitio-2/post/la-muerte-y-sus-rituales	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/la-muerte-y-sus-rituales.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:03	590308/590308	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223725b90685c2ddf5ce14ce7a8b02c20b%22	https://revistaclustermx.wixsite.com/misitio-2/profile/marianasanchezlopezs/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/marianasanchezlopezs/profile.11f.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:04	24277/24277	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:03%20GMT	https://static.wixstatic.com/media/0711cc_50ae014094d94e02bea933223659c610~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_50ae014094d94e02bea933223659c610~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_50ae014094d94e02bea933223659c610_mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_50ae014094d94e02bea933223659c610_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:05	197133/197133	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:05%20GMT	https://static.wixstatic.com/media/0711cc_50ae014094d94e02bea933223659c610~mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_50ae014094d94e02bea933223659c610~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_50ae014094d94e02bea933223659c610_mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_50ae014094d94e02bea933223659c610_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:07	967887/967887	---MCZ	200	added ('OK')	text/html	etag:W/%227dd7e7b63ae57ed084c84e12d927b882%22	https://revistaclustermx.wixsite.com/misitio-2/post/la-radio-no-debe-desaparecer	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/la-radio-no-debe-desaparecer.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:08	490220/490220	---MCZ	200	added ('OK')	text/html	etag:W/%2211fb3af18c07c7e28fae6b1de60685cf%22	https://revistaclustermx.wixsite.com/misitio-2/profile/ed70e903-52b0-47ac-96a0-f5f88a237324/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/ed70e903-52b0-47ac-96a0-f5f88a237324/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-entrevistas)
10:47:09	31232/31232	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:08%20GMT	https://static.wixstatic.com/media/d6a01a_c6e5f8343d5943c597728baca9f32f21~mv2.jpeg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_c6e5f8343d5943c597728baca9f32f21~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_c6e5f8343d5943c597728baca9f32f21_mv2.jpeg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_c6e5f8343d5943c597728baca9f32f21_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:10	3245/3245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:10%20GMT	https://static.wixstatic.com/media/d6a01a_577068a65d4047738a840739887ba8dd~mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_577068a65d4047738a840739887ba8dd~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_577068a65d4047738a840739887ba8dd_mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_577068a65d4047738a840739887ba8dd_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:10	17011/17011	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:10%20GMT	https://static.wixstatic.com/media/d6a01a_577068a65d4047738a840739887ba8dd~mv2.jpg/v1/fill/w_282,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_577068a65d4047738a840739887ba8dd~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_577068a65d4047738a840739887ba8dd_mv2.jpg/v1/fill/w_282,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_577068a65d4047738a840739887ba8dd_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:12	966216/966216	---MCZ	200	added ('OK')	text/html	etag:W/%2204870375462f594c3b493c8c5a32d621%22	https://revistaclustermx.wixsite.com/misitio-2/post/las-playlist-del-amor	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/las-playlist-del-amor.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:12	3161/3161	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:12%20GMT	https://static.wixstatic.com/media/d6a01a_9f9dfa66ab874d868e328a9415998691~mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_9f9dfa66ab874d868e328a9415998691~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_9f9dfa66ab874d868e328a9415998691_mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_9f9dfa66ab874d868e328a9415998691_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:13	15873/15873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:13%20GMT	https://static.wixstatic.com/media/d6a01a_9f9dfa66ab874d868e328a9415998691~mv2.jpg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_9f9dfa66ab874d868e328a9415998691~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_9f9dfa66ab874d868e328a9415998691_mv2.jpg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_9f9dfa66ab874d868e328a9415998691_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:16	968784/968784	---MCZ	200	added ('OK')	text/html	etag:W/%226e02e2e13d4067ffa9814245b471d68c%22	https://revistaclustermx.wixsite.com/misitio-2/post/tu-cabeza-se-aplana-meneas-la-lengua	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/tu-cabeza-se-aplana-meneas-la-lengua.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:18	590283/590283	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22acf85b5eb0370ac58fb1fd6c0155f9a5%22	https://revistaclustermx.wixsite.com/misitio-2/profile/alexappereda/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/alexappereda/profile.12b.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:19	32252/32252	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:19%20GMT	https://static.wixstatic.com/media/0711cc_28761dc6f27144c1b2b452180f665dd7~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_28761dc6f27144c1b2b452180f665dd7~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_28761dc6f27144c1b2b452180f665dd7_mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_28761dc6f27144c1b2b452180f665dd7_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:21	158828/158828	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:20%20GMT	https://static.wixstatic.com/media/0711cc_28761dc6f27144c1b2b452180f665dd7~mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_28761dc6f27144c1b2b452180f665dd7~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_28761dc6f27144c1b2b452180f665dd7_mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_28761dc6f27144c1b2b452180f665dd7_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:22	974170/974170	---MCZ	200	added ('OK')	text/html	etag:W/%22205c48ae1bef54ba6ea0ab144117424e%22	https://revistaclustermx.wixsite.com/misitio-2/post/las-aventuras-del-fifo-la-pesadilla-colgante	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/las-aventuras-del-fifo-la-pesadilla-colgante.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:22	5405/5405	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:22%20GMT	https://static.wixstatic.com/media/0711cc_e9e29810113c45fa9d3b72f898f845a9~mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_e9e29810113c45fa9d3b72f898f845a9~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_e9e29810113c45fa9d3b72f898f845a9_mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/0711cc_e9e29810113c45fa9d3b72f898f845a9_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:23	55286/55286	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:23%20GMT	https://static.wixstatic.com/media/0711cc_e9e29810113c45fa9d3b72f898f845a9~mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_e9e29810113c45fa9d3b72f898f845a9~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_e9e29810113c45fa9d3b72f898f845a9_mv2.png/v1/fill/w_282,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/0711cc_e9e29810113c45fa9d3b72f898f845a9_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:25	987524/987524	---MCZ	200	added ('OK')	text/html	etag:W/%22adbad7c3205ea424608ae65e3022851b%22	https://revistaclustermx.wixsite.com/misitio-2/post/la-misteriosa-desaparici%c3%b3n-de-la-tripulaci%c3%b3n-de-noel-s-engel	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/la-misteriosa-desaparici%c3%b3n-de-la-tripulaci%c3%b3n-de-noel-s-engel.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:26	490247/490247	---MCZ	200	added ('OK')	text/html	etag:W/%22bbf72991d8763a71768c49a644226e3d%22	https://revistaclustermx.wixsite.com/misitio-2/profile/29d8ede7-6b71-4af2-91f7-bd70d0580b6e/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/29d8ede7-6b71-4af2-91f7-bd70d0580b6e/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:27	3691/3691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:26%20GMT	https://static.wixstatic.com/media/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99~mv2.jpeg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99_mv2.jpeg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:28	21919/21919	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:27%20GMT	https://static.wixstatic.com/media/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99~mv2.jpeg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99_mv2.jpeg/v1/fill/w_281,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/d6a01a_fb07d1e97bbc4d34aa33147e6215fa99_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:29	28797/28797	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:29%20GMT	https://static.wixstatic.com/media/bea52a_0500f81ccdcf4587ae178934076c93ee~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/bea52a_0500f81ccdcf4587ae178934076c93ee~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/bea52a_0500f81ccdcf4587ae178934076c93ee_mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/bea52a_0500f81ccdcf4587ae178934076c93ee_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:30	965442/965442	---MCZ	200	added ('OK')	text/html	etag:W/%22f7cb9e4b142da930768ba86638bf4f80%22	https://revistaclustermx.wixsite.com/misitio-2/post/el-guitarrista-promedio-sus-preparativos	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/el-guitarrista-promedio-sus-preparativos.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:31	120694/120694	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2016:47:30%20GMT	https://static.wixstatic.com/media/bea52a_0500f81ccdcf4587ae178934076c93ee~mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/bea52a_0500f81ccdcf4587ae178934076c93ee~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/bea52a_0500f81ccdcf4587ae178934076c93ee_mv2.png/v1/fill/w_281,h_281,fp_0.50_0.50,q_95,enc_avif,quality_auto/bea52a_0500f81ccdcf4587ae178934076c93ee_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:32	969897/969897	---MCZ	200	added ('OK')	text/html	etag:W/%22cd579c8c67895728ce3507410649b22c%22	https://revistaclustermx.wixsite.com/misitio-2/post/incendio-en-zona-esmeralda	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/incendio-en-zona-esmeralda.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:32	4070/4070	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:32%20GMT	https://static.wixstatic.com/media/f53934_ac2baed190034fc0b7838aa5330ad078~mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/f53934_ac2baed190034fc0b7838aa5330ad078~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/f53934_ac2baed190034fc0b7838aa5330ad078_mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/f53934_ac2baed190034fc0b7838aa5330ad078_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:47:33	14346/14346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2016:47:33%20GMT	https://static.wixstatic.com/media/f53934_ac2baed190034fc0b7838aa5330ad078~mv2.jpg/v1/fill/w_282,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/f53934_ac2baed190034fc0b7838aa5330ad078~mv2.webp	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/f53934_ac2baed190034fc0b7838aa5330ad078_mv2.jpg/v1/fill/w_282,h_281,fp_0.50_0.50,q_90,enc_avif,quality_auto/f53934_ac2baed190034fc0b7838aa5330ad078_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:48:10	967204/967204	---MCZ	200	added ('OK')	text/html	etag:W/%22a01b5ee2636a0a23b534a541a46132ad%22	https://revistaclustermx.wixsite.com/misitio-2/post/cr%c3%b3nica-de-un-mapa	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/post/cr%c3%b3nica-de-un-mapa.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
10:48:10	490171/490171	---MCZ	200	added ('OK')	text/html	etag:W/%220b496b0e9115aa7f2a9e2109bd472582%22	https://revistaclustermx.wixsite.com/misitio-2/profile/15ff957f-a920-4f0e-a829-6ad73edb9fcf/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/15ff957f-a920-4f0e-a829-6ad73edb9fcf/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/copia-de-ensayo-1)
